entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2018-08-02 13:00:00,2018-08-06 10:00:00,SPY,long,436,282.37,284.01,715.039999999994,TakeProfit
2018-08-06 11:00:00,2018-08-07 09:30:00,SPY,long,674,284.37,285.62,842.5,TakeProfit
2018-08-07 10:00:00,2018-08-08 10:00:00,SPY,long,740,285.7,285.57,-96.19999999999663,StopLoss
2018-08-08 11:00:00,2018-08-10 09:30:00,SPY,long,770,285.42,283.25,-1670.9000000000124,StopLoss
2018-08-10 10:00:00,2018-08-10 13:00:00,SPY,long,632,283.67,282.77,-568.8000000000216,StopLoss
2018-08-10 14:00:00,2018-08-13 09:30:00,SPY,long,543,282.64,283.9,684.1799999999951,TakeProfit
2018-08-13 10:00:00,2018-08-13 11:00:00,SPY,long,489,283.78,282.42,-665.0399999999788,StopLoss
2018-08-13 12:00:00,2018-08-14 10:00:00,SPY,long,440,282.17,283.74,690.799999999997,TakeProfit
2018-08-14 11:00:00,2018-08-15 09:30:00,SPY,long,399,283.58,281.35,-889.7699999999845,StopLoss
2018-08-15 10:00:00,2018-08-16 10:00:00,SPY,long,360,280.29,283.95,1317.5999999999885,TakeProfit
2018-08-16 11:00:00,2018-08-21 09:30:00,SPY,long,365,284.6,286.82,810.2999999999893,TakeProfit
2018-08-21 10:00:00,2018-08-22 09:30:00,SPY,long,593,286.65,285.77,-521.8399999999973,StopLoss
2018-08-22 10:00:00,2018-08-22 10:00:00,SPY,long,648,286.4,286.4,0.0,StopLoss
2018-08-22 11:00:00,2018-08-23 11:00:00,SPY,long,666,286.66,285.66,-666.0,StopLoss
2018-08-23 12:00:00,2018-08-24 10:00:00,SPY,long,580,285.85,287.19,777.1999999999855,TakeProfit
2018-08-24 11:00:00,2018-08-27 09:30:00,SPY,long,587,287.59,289.3,1003.7700000000214,TakeProfit
2018-08-27 10:00:00,2018-08-29 10:00:00,SPY,long,561,289.47,290.88,791.0099999999821,TakeProfit
2018-08-29 11:00:00,2018-08-30 11:00:00,SPY,long,748,291.46,290.66,-598.399999999966,StopLoss
2018-08-30 12:00:00,2018-08-30 14:00:00,SPY,long,688,291.14,290.08,-729.2800000000016,StopLoss
2018-08-30 15:00:00,2018-08-31 12:00:00,SPY,long,584,290.24,289.74,-292.0,StopLoss
2018-08-31 13:00:00,2018-09-04 09:30:00,SPY,long,582,289.8,289.16,-372.47999999999206,StopLoss
2018-09-04 10:00:00,2018-09-04 12:00:00,SPY,long,465,290.07,289.26,-376.65000000000106,StopLoss
2018-09-04 13:00:00,2018-09-05 10:00:00,SPY,long,442,289.61,288.65,-424.3200000000161,StopLoss
2018-09-05 11:00:00,2018-09-06 10:00:00,SPY,long,447,288.69,287.74,-424.6499999999949,StopLoss
2018-09-06 11:00:00,2018-09-11 12:00:00,SPY,long,420,287.88,289.47,667.8000000000134,TakeProfit
2018-09-11 13:00:00,2018-09-13 09:30:00,SPY,long,491,289.16,290.67,741.4099999999955,TakeProfit
2018-09-13 10:00:00,2018-09-20 09:30:00,SPY,long,439,290.24,292.71,1084.329999999987,TakeProfit
2018-09-20 10:00:00,2018-09-21 15:00:00,SPY,long,625,292.95,292.01,-587.4999999999986,StopLoss
2018-09-24 09:30:00,2018-09-24 10:00:00,SPY,long,691,291.31,290.83,-331.68000000001257,StopLoss
2018-09-24 11:00:00,2018-09-26 14:00:00,SPY,long,633,290.81,291.38,360.8099999999957,TakeProfit
2018-09-26 15:00:00,2018-09-26 15:00:00,SPY,long,554,289.84,289.84,0.0,TakeProfit
2018-09-27 09:30:00,2018-10-01 09:30:00,SPY,long,533,290.63,292.58,1039.349999999994,TakeProfit
