entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason,commission,slippage
2018-02-22 11:00:00,2018-02-22 15:00:00,SPY,BUY,1,272.79,270.32,-4.497155500000027,StopLoss,2.0,0.0271555
2018-02-23 11:00:00,2018-02-26 09:30:00,SPY,BUY,1,272.8,276.22,1.392549000000016,TakeProfit,2.0,0.027451
2018-02-26 12:00:00,2018-02-27 14:00:00,SPY,BUY,1,277.12,276.03,-3.117657500000032,TIME,2.0,0.027657499999999998
2018-02-27 15:00:00,2018-02-28 15:00:00,SPY,SELL,1,274.38,271.33,1.0227145000000113,TakeProfit,2.0,0.0272855
2018-03-01 09:30:00,2018-03-01 13:00:00,SPY,SELL,1,270.24,267.29,0.9231234999999887,TakeProfit,2.0,0.026876499999999998
2018-03-01 14:00:00,2018-03-05 09:30:00,SPY,SELL,1,267.16,268.06,-2.9267609999999773,TIME,2.0,0.026761
2018-03-05 11:00:00,2018-03-06 13:00:00,SPY,BUY,1,271.28,272.42,-0.8871849999999568,TIME,2.0,0.027185
2018-03-07 09:30:00,2018-03-08 09:30:00,SPY,SELL,1,271.13,273.31,-4.207222000000007,StopLoss,2.0,0.027222000000000003
2018-03-08 14:00:00,2018-03-09 09:30:00,SPY,BUY,1,273.67,275.92,0.2225205,TakeProfit,2.0,0.0274795
2018-03-09 10:00:00,2018-03-09 15:00:00,SPY,BUY,1,276.8,278.82,-0.00778100000001819,TakeProfit,2.0,0.027781
2018-03-13 15:00:00,2018-03-14 11:00:00,SPY,SELL,1,276.69,275.32,-0.6576004999999955,TakeProfit,2.0,0.0276005
2018-03-15 13:00:00,2018-03-16 15:00:00,SPY,SELL,1,274.56,274.19,-1.6574374999999955,TIME,2.0,0.0274375
2018-03-19 15:00:00,2018-03-21 10:00:00,SPY,BUY,1,270.49,270.99,-1.527074,TIME,2.0,0.027074
2018-03-21 11:00:00,2018-03-22 09:30:00,SPY,BUY,1,272.01,267.68,-6.356984499999984,StopLoss,2.0,0.0269845
2018-03-22 10:00:00,2018-03-22 15:00:00,SPY,SELL,1,266.73,263.67,1.0334800000000022,TakeProfit,2.0,0.026520000000000005
2018-03-23 11:00:00,2018-03-23 15:00:00,SPY,SELL,1,261.84,258.0,1.814007999999975,TakeProfit,2.0,0.025991999999999994
2018-03-26 14:00:00,2018-03-28 09:30:00,SPY,BUY,1,263.59,261.23,-4.3862409999999565,TIME,2.0,0.026240999999999997
2018-03-29 10:00:00,2018-04-02 11:00:00,SPY,BUY,1,262.74,257.37,-7.396005500000005,StopLoss,2.0,0.0260055
2018-04-02 13:00:00,2018-04-03 10:00:00,SPY,SELL,1,255.4,259.17,-5.79572850000001,StopLoss,2.0,0.0257285
2018-04-03 15:00:00,2018-04-04 09:30:00,SPY,BUY,1,260.77,258.34,-4.455955500000007,StopLoss,2.0,0.025955499999999996
2018-04-04 11:00:00,2018-04-04 15:00:00,SPY,BUY,1,260.06,263.83,1.743805499999982,TakeProfit,2.0,0.0261945
2018-04-05 09:30:00,2018-04-06 11:00:00,SPY,BUY,1,265.43,263.09,-4.366426000000032,TIME,2.0,0.026425999999999998
2018-04-06 13:00:00,2018-04-09 11:00:00,SPY,SELL,1,260.4,263.98,-5.606219000000041,StopLoss,2.0,0.026219
2018-04-09 12:00:00,2018-04-10 14:00:00,SPY,BUY,1,264.1,265.49,-0.6364795000000136,TIME,2.0,0.026479500000000003
2018-04-11 15:00:00,2018-04-12 15:00:00,SPY,SELL,1,263.75,265.91,-4.186483000000025,StopLoss,2.0,0.026483000000000003
2018-04-13 10:00:00,2018-04-16 12:00:00,SPY,SELL,1,265.04,267.73,-4.7166384999999975,TIME,2.0,0.0266385
2018-04-16 13:00:00,2018-04-17 10:00:00,SPY,BUY,1,268.05,269.98,-0.09690149999999317,TakeProfit,2.0,0.0269015
2018-04-23 14:00:00,2018-04-24 09:30:00,SPY,SELL,1,265.62,267.27,-3.6766444999999774,StopLoss,2.0,0.026644499999999998
2018-04-24 11:00:00,2018-04-24 12:00:00,SPY,SELL,1,265.71,263.57,0.11353599999998636,TakeProfit,2.0,0.026463999999999998
2018-04-24 13:00:00,2018-04-25 15:00:00,SPY,SELL,1,262.31,263.57,-3.286293999999991,TIME,2.0,0.026294
2018-04-26 09:30:00,2018-04-27 11:00:00,SPY,BUY,1,264.96,266.19,-0.7965574999999818,TIME,2.0,0.026557499999999998
2018-04-30 15:00:00,2018-05-01 11:00:00,SPY,SELL,1,264.45,262.59,-0.16635199999998634,TakeProfit,2.0,0.026351999999999997
2018-05-01 13:00:00,2018-05-02 14:00:00,SPY,BUY,1,263.66,264.54,-1.1464100000000046,TakeProfit,2.0,0.026410000000000003
2018-05-02 15:00:00,2018-05-03 09:30:00,SPY,SELL,1,263.2,262.17,-0.9962685000000273,TakeProfit,2.0,0.0262685
2018-05-03 10:00:00,2018-05-03 10:00:00,SPY,SELL,1,259.55,259.55,-2.025955,StopLoss,2.0,0.025955000000000002
2018-05-03 12:00:00,2018-05-04 11:00:00,SPY,BUY,1,262.58,265.18,0.5736120000000228,TakeProfit,2.0,0.026387999999999998
2018-05-04 12:00:00,2018-05-07 14:00:00,SPY,BUY,1,265.44,267.02,-0.4466230000000159,TIME,2.0,0.026623
2018-05-07 15:00:00,2018-05-08 14:00:00,SPY,SELL,1,266.91,265.76,-0.8766334999999659,TakeProfit,2.0,0.026633500000000004
2018-05-08 15:00:00,2018-05-09 12:00:00,SPY,BUY,1,266.9,269.04,0.1132030000000432,TakeProfit,2.0,0.026797
2018-05-09 13:00:00,2018-05-10 11:00:00,SPY,BUY,1,269.63,271.67,0.012935000000020465,TakeProfit,2.0,0.027065
2018-05-24 12:00:00,2018-05-25 14:00:00,SPY,BUY,1,272.53,271.69,-2.867210999999975,TIME,2.0,0.027211000000000003
2018-05-30 09:30:00,2018-05-30 11:00:00,SPY,BUY,1,270.52,272.35,-0.19714349999995906,TakeProfit,2.0,0.0271435
2018-05-30 13:00:00,2018-05-31 14:00:00,SPY,BUY,1,272.79,271.0,-3.8171895000000204,StopLoss,2.0,0.0271895
2018-06-25 11:00:00,2018-06-25 14:00:00,SPY,SELL,1,270.63,269.58,-0.9770104999999887,TakeProfit,2.0,0.027010500000000003
2018-06-26 09:30:00,2018-06-27 10:00:00,SPY,BUY,1,271.53,273.35,-0.20724399999994997,TakeProfit,2.0,0.027244
2018-06-27 12:00:00,2018-06-27 14:00:00,SPY,SELL,1,271.77,270.13,-0.3870950000000136,TakeProfit,2.0,0.027094999999999998
2018-06-27 15:00:00,2018-06-28 15:00:00,SPY,SELL,1,269.27,270.95,-3.7070110000000067,StopLoss,2.0,0.027011
2018-06-29 09:30:00,2018-07-02 09:30:00,SPY,BUY,1,272.75,270.07,-4.707141000000007,StopLoss,2.0,0.027141
2018-07-02 14:00:00,2018-07-03 09:30:00,SPY,BUY,1,270.78,272.56,-0.24716699999997044,TakeProfit,2.0,0.027166999999999997
2018-07-03 12:00:00,2018-07-05 15:00:00,SPY,SELL,1,270.83,273.09,-4.287195999999991,StopLoss,2.0,0.027195999999999998
2018-07-06 09:30:00,2018-07-06 11:00:00,SPY,BUY,1,273.71,275.33,-0.40745199999999543,TakeProfit,2.0,0.027451999999999997
2018-08-16 09:30:00,2018-08-17 11:00:00,SPY,BUY,1,283.54,284.61,-0.9584075000000069,TIME,2.0,0.028407500000000006
2018-10-05 11:00:00,2018-10-08 13:00:00,SPY,SELL,1,287.04,286.4,-1.3886719999999568,TIME,2.0,0.028672000000000003
2018-10-08 14:00:00,2018-10-10 09:30:00,SPY,BUY,1,287.59,284.72,-4.898615499999948,TIME,2.0,0.0286155
2018-10-10 10:00:00,2018-10-10 13:00:00,SPY,SELL,1,284.26,282.85,-0.6183555000000318,TakeProfit,2.0,0.028355500000000002
2018-10-10 14:00:00,2018-10-10 15:00:00,SPY,SELL,1,281.63,278.33,1.2720020000000114,TakeProfit,2.0,0.027998000000000002
2018-10-11 10:00:00,2018-10-11 14:00:00,SPY,SELL,1,275.79,272.49,1.2725860000000113,TakeProfit,2.0,0.027413999999999997
2018-10-12 09:30:00,2018-10-15 11:00:00,SPY,BUY,1,276.63,275.23,-3.4275929999999772,TIME,2.0,0.027593
2018-10-15 15:00:00,2018-10-16 11:00:00,SPY,SELL,1,274.48,278.66,-6.207657000000006,StopLoss,2.0,0.027657000000000004
2018-10-16 12:00:00,2018-10-17 14:00:00,SPY,BUY,1,278.98,280.68,-0.32798300000001135,TIME,2.0,0.027983000000000004
2018-10-18 09:30:00,2018-10-18 11:00:00,SPY,SELL,1,278.74,276.54,0.17223599999998862,TakeProfit,2.0,0.027763999999999997
2018-10-18 13:00:00,2018-10-19 10:00:00,SPY,SELL,1,275.41,278.72,-5.337706500000002,StopLoss,2.0,0.027706500000000005
2018-10-19 12:00:00,2018-10-22 14:00:00,SPY,SELL,1,276.86,275.55,-0.7176204999999978,TIME,2.0,0.027620500000000003
2018-10-23 09:30:00,2018-10-23 14:00:00,SPY,SELL,1,270.66,274.32,-5.6872489999999685,StopLoss,2.0,0.027249000000000002
2018-10-24 10:00:00,2018-10-24 14:00:00,SPY,SELL,1,271.53,269.2,0.30296349999998406,TakeProfit,2.0,0.0270365
2018-10-24 15:00:00,2018-10-25 11:00:00,SPY,SELL,1,265.22,269.44,-6.246732999999971,StopLoss,2.0,0.026733000000000003
2018-10-25 14:00:00,2018-10-26 09:30:00,SPY,BUY,1,271.28,265.81,-7.49685449999997,StopLoss,2.0,0.026854499999999996
2018-10-26 10:00:00,2018-10-26 12:00:00,SPY,SELL,1,262.48,267.56,-7.106501999999984,StopLoss,2.0,0.026501999999999998
2018-10-26 14:00:00,2018-10-29 15:00:00,SPY,SELL,1,264.47,263.79,-1.3464129999999932,TakeProfit,2.0,0.026413
2018-10-30 15:00:00,2018-10-31 10:00:00,SPY,BUY,1,267.81,271.46,1.6230364999999773,TakeProfit,2.0,0.026963499999999998
2018-10-31 13:00:00,2018-11-01 15:00:00,SPY,BUY,1,272.42,273.5,-0.9472960000000159,TIME,2.0,0.027296000000000004
2018-11-02 09:30:00,2018-11-02 11:00:00,SPY,BUY,1,274.41,271.94,-4.497317500000027,StopLoss,2.0,0.0273175
2018-11-02 12:00:00,2018-11-05 14:00:00,SPY,SELL,1,270.21,273.75,-5.567198000000021,TIME,2.0,0.027198000000000003
2018-11-06 09:30:00,2018-11-07 09:30:00,SPY,BUY,1,274.6,277.41,0.7823995000000022,TakeProfit,2.0,0.0276005
2018-11-07 10:00:00,2018-11-07 15:00:00,SPY,BUY,1,278.56,280.92,0.33202600000001364,TakeProfit,2.0,0.027974000000000002
2018-11-08 14:00:00,2018-11-09 10:00:00,SPY,SELL,1,279.84,277.96,-0.14789000000000455,TakeProfit,2.0,0.027889999999999998
2018-11-09 11:00:00,2018-11-12 10:00:00,SPY,SELL,1,277.14,274.49,0.6224184999999772,TakeProfit,2.0,0.0275815
2018-11-12 11:00:00,2018-11-12 15:00:00,SPY,SELL,1,274.08,272.49,-0.437328500000025,TakeProfit,2.0,0.027328499999999995
2018-11-13 11:00:00,2018-11-14 11:00:00,SPY,BUY,1,274.24,271.38,-4.887281000000014,StopLoss,2.0,0.027281
2018-11-14 12:00:00,2018-11-15 10:00:00,SPY,SELL,1,270.24,268.54,-0.32693900000001136,TakeProfit,2.0,0.026938999999999998
2018-11-15 11:00:00,2018-11-16 10:00:00,SPY,BUY,1,270.42,273.23,0.7828175000000023,TakeProfit,2.0,0.027182500000000005
2018-11-19 09:30:00,2018-11-19 11:00:00,SPY,SELL,1,272.55,269.51,1.0128970000000204,TakeProfit,2.0,0.027103
2018-11-20 09:30:00,2018-11-21 11:00:00,SPY,SELL,1,264.62,266.77,-4.176569499999977,TIME,2.0,0.0265695
2018-11-21 14:00:00,2018-11-23 09:30:00,SPY,SELL,1,266.25,264.11,0.11348199999998636,TakeProfit,2.0,0.026518
2018-11-23 12:00:00,2018-11-26 09:30:00,SPY,SELL,1,263.36,267.16,-5.826526000000011,StopLoss,2.0,0.026525999999999997
2018-11-26 12:00:00,2018-11-27 14:00:00,SPY,SELL,1,265.84,267.79,-3.9766815000000455,TIME,2.0,0.0266815
2018-11-27 15:00:00,2018-11-28 12:00:00,SPY,BUY,1,268.34,272.33,1.9629665000000092,TakeProfit,2.0,0.0270335
2018-11-28 13:00:00,2018-11-29 14:00:00,SPY,BUY,1,273.3,275.49,0.16256049999999772,TakeProfit,2.0,0.0274395
2018-11-30 13:00:00,2018-12-03 09:30:00,SPY,BUY,1,275.19,278.92,1.7022945000000183,TakeProfit,2.0,0.0277055
