lookback,sl_mult,tp_mult,atr_thresh,pnl,sharpe,max_drawdown,win_rate
70,2.0,1.0,1.0,-1158.118247499999,-82.67222480488122,-1169.5856910000002,22.06896551724138
70,2.0,1.0,2.0,-500.826788499999,-64.33635403095248,-505.6446294999987,38.91402714932127
70,2.0,1.0,3.0,-193.00329449999975,-56.48794889159738,-219.9877735000009,40.50632911392405
70,2.0,1.0,5.0,-41.81860200000003,-54.394297377748785,-61.13589000000138,35.294117647058826
70,2.0,1.5,1.0,-990.2123349999993,-71.95910927610858,-1002.4226539999981,29.166666666666668
70,2.0,1.5,2.0,-369.75146349999943,-47.17374519940472,-377.33152399999744,45.27363184079602
70,2.0,1.5,3.0,-131.37454399999993,-37.033901998521415,-168.76475349999964,43.66197183098591
70,2.0,1.5,5.0,-0.34045300000001966,-0.7807294943729013,-32.15111099999922,64.28571428571429
70,2.0,2.0,1.0,-981.0965634999999,-72.36750956354865,-1005.3253699999987,28.888888888888886
70,2.0,2.0,2.0,-357.5302445,-48.046766298972166,-380.4089564999995,38.58695652173913
70,2.0,2.0,3.0,-146.49895049999972,-44.07252700808861,-191.02740350000022,34.32835820895522
70,2.0,2.0,5.0,-2.4737439999999395,-26.780282711767835,-53.56051599999773,50.0
80,0.5,0.5,1.0,-1900.0125300000004,-184.46903256082678,-1898.1204210000033,1.2725344644750796
80,0.5,0.5,2.0,-700.3973470000001,-212.7977283561206,-698.3859620000003,1.744186046511628
80,0.5,0.5,3.0,-230.63924900000004,-235.24362952307393,-228.63040099999853,4.3478260869565215
80,0.5,0.5,5.0,-55.669549,-218.38792232739416,-53.64155599999867,0.0
80,0.5,1.0,1.0,-1769.904273,-168.01777640862653,-1770.246043500003,3.229398663697105
80,0.5,1.0,2.0,-645.8184430000001,-165.71200584997234,-646.2509479999972,5.438066465256798
80,0.5,1.0,3.0,-199.82025599999992,-127.53428266294316,-200.25529800000004,8.256880733944955
80,0.5,1.0,5.0,-42.205479500000045,-76.14652052353934,-40.17748650000067,9.090909090909092
80,0.5,1.5,1.0,-1732.3701245000004,-166.36327224957543,-1734.8417885000017,4.018369690011482
