entry_time,exit_time,symbol,direction,quantity,entry_price,exit_price,pnl,exit_reason
2025-02-20 15:40:00,2025-02-20 15:45:00,SPY,long,1,609.92,610.31,0.38999999999998636,TakeProfit
2025-02-20 15:50:00,2025-02-21 09:30:00,SPY,long,1,610.28,609.63,-0.6499999999999773,StopLoss
2025-02-21 09:35:00,2025-02-21 09:35:00,SPY,long,1,609.15,609.15,0.0,TakeProfit
2025-02-21 09:40:00,2025-02-21 09:45:00,SPY,long,1,609.23,608.77,-0.4600000000000364,StopLoss
2025-02-21 09:50:00,2025-02-21 10:00:00,SPY,long,1,608.62,608.18,-0.44000000000005457,StopLoss
2025-02-21 10:05:00,2025-02-21 10:05:00,SPY,long,1,608.39,608.39,0.0,StopLoss
2025-02-21 10:10:00,2025-02-21 10:20:00,SPY,long,1,607.97,607.28,-0.6900000000000546,StopLoss
2025-02-21 10:25:00,2025-02-21 10:40:00,SPY,short,1,606.76,605.8,0.9600000000000364,TakeProfit
2025-02-21 10:45:00,2025-02-21 11:15:00,SPY,short,1,606.41,607.2,-0.7900000000000773,StopLoss
2025-02-21 11:20:00,2025-02-21 11:45:00,SPY,short,1,607.35,606.77,0.5800000000000409,TakeProfit
2025-02-21 11:50:00,2025-02-21 11:55:00,SPY,short,1,606.44,606.81,-0.36999999999989086,StopLoss
2025-02-21 12:00:00,2025-02-21 12:10:00,SPY,short,1,607.02,606.4,0.6200000000000045,TakeProfit
2025-02-21 12:15:00,2025-02-21 12:15:00,SPY,short,1,605.7,605.7,-0.0,StopLoss
2025-02-21 12:20:00,2025-02-21 12:35:00,SPY,short,1,605.6,604.74,0.8600000000000136,TakeProfit
2025-02-21 12:40:00,2025-02-21 12:50:00,SPY,short,1,605.07,604.27,0.8000000000000682,TakeProfit
2025-02-21 12:55:00,2025-02-21 12:55:00,SPY,short,1,603.82,603.82,-0.0,StopLoss
2025-02-21 13:00:00,2025-02-21 13:00:00,SPY,short,1,603.23,603.23,-0.0,StopLoss
2025-02-21 13:05:00,2025-02-21 13:05:00,SPY,short,1,602.79,602.79,-0.0,StopLoss
2025-02-21 13:10:00,2025-02-21 13:10:00,SPY,short,1,602.95,602.95,-0.0,TakeProfit
2025-02-21 13:15:00,2025-02-21 13:15:00,SPY,short,1,602.85,602.85,-0.0,StopLoss
2025-02-21 13:20:00,2025-02-21 13:30:00,SPY,short,1,602.69,602.05,0.6400000000001,TakeProfit
2025-02-21 13:35:00,2025-02-21 13:35:00,SPY,short,1,602.39,602.39,-0.0,StopLoss
2025-02-21 13:40:00,2025-02-21 13:40:00,SPY,short,1,601.84,601.84,-0.0,StopLoss
2025-02-21 13:45:00,2025-02-21 14:20:00,SPY,short,1,601.91,600.67,1.240000000000009,TakeProfit
2025-02-21 14:25:00,2025-02-21 14:25:00,SPY,short,1,599.91,599.91,-0.0,StopLoss
2025-02-21 14:30:00,2025-02-24 09:30:00,SPY,short,1,600.15,602.14,-1.990000000000009,StopLoss
2025-02-24 09:35:00,2025-02-24 09:35:00,SPY,short,1,601.27,601.27,-0.0,StopLoss
2025-02-24 09:40:00,2025-02-24 09:50:00,SPY,short,1,601.06,599.59,1.4699999999999136,TakeProfit
2025-02-24 09:55:00,2025-02-24 10:00:00,SPY,short,1,598.76,597.37,1.3899999999999864,TakeProfit
2025-02-24 10:05:00,2025-02-24 10:05:00,SPY,short,1,597.9,597.9,-0.0,TakeProfit
2025-02-24 10:10:00,2025-02-24 10:30:00,SPY,short,1,598.99,597.85,1.1399999999999864,TakeProfit
2025-02-24 10:35:00,2025-02-24 11:25:00,SPY,short,1,597.98,600.1,-2.1200000000000045,StopLoss
2025-02-24 11:30:00,2025-02-24 11:35:00,SPY,short,1,600.22,599.48,0.7400000000000091,TakeProfit
2025-02-24 11:40:00,2025-02-24 11:40:00,SPY,short,1,600.3,600.3,-0.0,TakeProfit
2025-02-24 11:45:00,2025-02-24 12:10:00,SPY,short,1,600.48,600.4,0.08000000000004093,CrossUp
2025-02-24 12:15:00,2025-02-24 12:15:00,SPY,long,1,601.31,601.31,0.0,StopLoss
2025-02-24 12:20:00,2025-02-24 13:00:00,SPY,long,1,601.3,600.76,-0.5399999999999636,StopLoss
2025-02-24 13:05:00,2025-02-24 13:15:00,SPY,long,1,601.08,601.54,0.4599999999999227,TakeProfit
2025-02-24 13:20:00,2025-02-24 13:50:00,SPY,long,1,601.33,601.06,-0.2700000000000955,StopLoss
2025-02-24 13:55:00,2025-02-24 14:00:00,SPY,long,1,600.64,601.33,0.6900000000000546,TakeProfit
2025-02-24 14:05:00,2025-02-24 14:05:00,SPY,long,1,600.86,600.86,0.0,TakeProfit
2025-02-24 14:10:00,2025-02-24 14:15:00,SPY,long,1,600.66,600.14,-0.5199999999999818,StopLoss
2025-02-24 14:20:00,2025-02-24 14:55:00,SPY,long,1,600.24,599.78,-0.4600000000000364,StopLoss
2025-02-24 15:00:00,2025-02-24 15:15:00,SPY,short,1,599.43,599.68,-0.25,StopLoss
2025-02-24 15:20:00,2025-02-24 15:20:00,SPY,short,1,599.26,599.26,-0.0,StopLoss
2025-02-24 15:25:00,2025-02-24 15:30:00,SPY,short,1,599.1,599.55,-0.4499999999999318,StopLoss
2025-02-24 15:35:00,2025-02-24 15:50:00,SPY,short,1,599.19,597.47,1.7200000000000273,TakeProfit
2025-02-24 15:55:00,2025-02-25 09:40:00,SPY,short,1,597.2,596.4,0.8000000000000682,TakeProfit
2025-02-25 09:45:00,2025-02-25 09:50:00,SPY,short,1,596.0,594.48,1.5199999999999818,TakeProfit
2025-02-25 09:55:00,2025-02-25 10:00:00,SPY,short,1,595.23,593.64,1.5900000000000318,TakeProfit
2025-02-25 10:05:00,2025-02-25 10:10:00,SPY,short,1,593.76,592.62,1.1399999999999864,TakeProfit
2025-02-25 10:15:00,2025-02-25 10:15:00,SPY,short,1,591.6,591.6,-0.0,StopLoss
2025-02-25 10:20:00,2025-02-25 10:40:00,SPY,short,1,591.23,592.26,-1.0299999999999727,StopLoss
2025-02-25 10:45:00,2025-02-25 11:00:00,SPY,short,1,592.39,591.47,0.9199999999999591,TakeProfit
2025-02-25 11:05:00,2025-02-25 11:30:00,SPY,short,1,591.71,590.63,1.080000000000041,TakeProfit
2025-02-25 11:35:00,2025-02-25 11:50:00,SPY,short,1,591.18,592.49,-1.3100000000000591,StopLoss
2025-02-25 11:55:00,2025-02-25 12:20:00,SPY,short,1,593.2,592.83,0.37000000000000455,TakeProfit
2025-02-25 12:25:00,2025-02-25 12:25:00,SPY,short,1,593.68,593.68,-0.0,TakeProfit
2025-02-25 12:30:00,2025-02-25 12:55:00,SPY,short,1,593.79,594.79,-1.0,StopLoss
2025-02-25 13:00:00,2025-02-25 13:00:00,SPY,short,1,595.5,595.5,-0.0,TakeProfit
2025-02-25 13:05:00,2025-02-25 13:10:00,SPY,long,1,595.7,594.96,-0.7400000000000091,StopLoss
2025-02-25 13:15:00,2025-02-25 13:25:00,SPY,long,1,594.6,593.7,-0.8999999999999773,StopLoss
2025-02-25 13:30:00,2025-02-25 13:35:00,SPY,long,1,594.09,595.58,1.490000000000009,TakeProfit
2025-02-25 13:40:00,2025-02-25 13:50:00,SPY,long,1,595.6,595.05,-0.5500000000000682,StopLoss
2025-02-25 13:55:00,2025-02-25 14:10:00,SPY,long,1,594.71,593.57,-1.1399999999999864,StopLoss
2025-02-25 14:15:00,2025-02-25 14:35:00,SPY,long,1,593.79,595.08,1.2900000000000773,TakeProfit
2025-02-25 14:40:00,2025-02-25 14:45:00,SPY,long,1,595.31,595.22,-0.08999999999991815,StopLoss
2025-02-25 14:50:00,2025-02-25 15:20:00,SPY,long,1,595.28,596.57,1.2900000000000773,TakeProfit
2025-02-25 15:25:00,2025-02-25 15:35:00,SPY,long,1,595.89,594.27,-1.6200000000000045,StopLoss
2025-02-25 15:40:00,2025-02-26 09:30:00,SPY,long,1,594.15,595.25,1.1000000000000227,TakeProfit
2025-02-26 09:35:00,2025-02-26 09:35:00,SPY,long,1,596.42,596.42,0.0,StopLoss
2025-02-26 09:40:00,2025-02-26 09:45:00,SPY,long,1,595.92,597.19,1.2700000000000955,TakeProfit
2025-02-26 09:50:00,2025-02-26 10:15:00,SPY,long,1,597.77,599.13,1.3600000000000136,TakeProfit
2025-02-26 10:20:00,2025-02-26 12:35:00,SPY,long,1,598.65,597.25,-1.3999999999999773,StopLoss
2025-02-26 12:40:00,2025-02-26 12:50:00,SPY,long,1,597.28,596.27,-1.009999999999991,StopLoss
2025-02-26 12:55:00,2025-02-26 13:05:00,SPY,long,1,595.61,595.49,-0.12000000000000455,CrossDown
2025-02-26 13:10:00,2025-02-26 13:15:00,SPY,short,1,595.46,595.1,0.36000000000001364,TakeProfit
